Lure Word,Related Word,Similarity,Num Characters,Num Syllables,Frequency
mountain,andes,0.471575618,5,2,3.14
mountain,toubkal,0.471522987,7,2,1.21
mountain,leysin,0.471034527,6,2,1.09
mountain,terrain,0.471022904,7,2,3.94
mountain,knolls,0.470943034,6,1,2.23
mountain,sierras,0.470588207,7,2,2.41
mountain,lauterbrunnen,0.470302343,13,4,1.61
mountain,cirques,0.470089436,7,2,1.43
mountain,cordillera,0.468460679,10,4,2.48
mountain,koppie,0.468289495,6,1,1.16
mountain,annapurna,0.46729964,9,4,2.53
mountain,boulder,0.467041254,7,2,3.71
mountain,crevasses,0.467039853,9,3,2.19
mountain,mt,0.467009366,2,1,4.13
mountain,skiddaw,0.466960013,7,2,1.67
mountain,sawatch,0.465657234,7,2,1.13
mountain,tatry,0.464757115,5,2,1.03
mountain,norgay,0.464618891,6,2,1.83
mountain,izoard,0.464210302,6,2,1.17
mountain,ingleborough,0.464045733,12,4,1.35
mountain,paraglide,0.463677615,9,3,1.3
mountain,crotched,0.463650852,8,2,1.22
mountain,skyride,0.463133246,7,2,1.22
mountain,chamonix,0.462981343,8,3,2.42
mountain,sherpa,0.462349147,6,2,2.79
mountain,alpenglow,0.462138444,9,3,1.28
mountain,targhee,0.461955041,7,1,1.59
mountain,baldy,0.461760759,5,2,2.58
mountain,cableway,0.4610174,8,3,1.7
mountain,hilly,0.460571408,5,2,3.17
mountain,skiiers,0.460373342,7,1,1.18
mountain,snowshoe,0.460281432,8,1,2.41
mountain,flaine,0.459840238,6,1,1.2
mountain,drakensberg,0.459257215,11,3,1.87
mountain,unscaled,0.45924449,8,3,1.16
mountain,manaslu,0.458698511,7,3,1.57
mountain,trysil,0.458471745,6,2,1.02
mountain,hiker,0.45756039,5,2,2.78
mountain,aconcagua,0.457161754,9,4,1.89
mountain,stubai,0.457013309,6,2,1.08
mountain,summited,0.455431283,8,3,1.8
mountain,untrodden,0.455243826,9,3,1.51
mountain,zermatt,0.454828054,7,2,2.27
mountain,avoriaz,0.454819798,7,3,1.58
mountain,mesa,0.45468542,4,2,3.5
mountain,flattop,0.454467207,7,2,1.92
mountain,ascents,0.454309165,7,2,2.45
mountain,pathless,0.454241991,8,2,1.37
mountain,chiricahuas,0.453510314,11,4,1.13
mountain,valtellina,0.45286122,10,4,1.26
mountain,vanoise,0.452515453,7,2,1.18
river,creek,0.799444437,5,1,4.37
river,lake,0.79195869,4,1,4.83
river,canal,0.722176194,5,2,4.22
river,waterway,0.711006582,8,3,3.18
river,tributary,0.706344962,9,4,3.15
river,tributaries,0.647253215,11,4,3.15
river,estuary,0.61110419,7,3,3.26
river,weir,0.608787894,4,1,3.52
river,pond,0.607425392,4,1,3.98
river,ganges,0.60409981,6,2,2.92
river,dam,0.603272319,3,1,4.17
river,watercourse,0.59452337,11,3,2.35
river,rapids,0.594002485,6,2,3.64
river,lagoon,0.587621748,6,2,3.43
river,oxbow,0.583092451,5,2,2.17
river,coulee,0.582613468,6,1,2.35
river,headwaters,0.582490802,10,3,2.67
river,spillway,0.577262759,8,2,2.72
river,shoreline,0.570780337,9,3,3.31
river,downstream,0.56567961,10,2,3.62
river,marsh,0.56548512,5,1,3.87
river,rivulet,0.558070779,7,3,1.99
river,flowage,0.557798386,7,2,1.72
river,brook,0.557439208,5,1,3.74
river,floodwaters,0.547869086,11,3,2.57
river,gorge,0.547302067,5,1,3.4
river,canoe,0.543643355,5,1,3.5
river,waterbody,0.542595923,9,4,1.57
river,tailwater,0.539877117,9,3,1.14
river,streambed,0.535167396,9,2,1.76
river,bottomland,0.532817006,10,3,1.87
river,nolichucky,0.531886756,10,4,1.06
river,levisa,0.526050985,6,3,1.05
river,cfs,0.524399519,3,1,3.06
river,mokelumne,0.522883236,9,3,1.63
river,tailrace,0.522826493,8,2,1.44
river,sandbars,0.52275759,8,2,1.9
river,youghiogheny,0.521675766,12,4,1.57
river,basin,0.520887971,5,2,4.08
river,mainstem,0.520682275,8,2,1.81
river,waterfall,0.520395458,9,3,3.54
river,whitewater,0.519601345,10,4,2.9
river,yangtze,0.518503308,7,1,2.7
river,reservoir,0.516448498,9,3,3.9
river,freshwater,0.514098823,10,3,3.52
river,wetland,0.512266934,7,2,3.14
river,upstream,0.511918485,8,2,3.56
river,valley,0.510566652,6,2,4.72
river,yangtse,0.510492206,7,1,1.43
river,towpath,0.508334994,7,2,2.31
river,redds,0.50774765,5,1,1.53
river,mudflats,0.507148266,8,2,2.02
river,neisse,0.504885495,6,1,1.66
river,fords,0.504870653,5,1,2.74
river,altamaha,0.504761517,8,4,1.61
river,danube,0.501045644,6,2,3.14
river,sandbanks,0.500284731,9,2,2.14
river,floodplain,0.500193179,10,2,2.73
river,billabongs,0.499569803,10,3,1.16
river,yalu,0.499124348,4,2,2.05
river,yamuna,0.496270001,6,3,2.36
river,nullah,0.495767325,6,2,1.85
river,tsangpo,0.495279312,7,2,1.21
river,gomti,0.495040923,5,2,1.44
river,embankment,0.494779736,10,3,3.15
river,causeway,0.493251324,8,3,3.04
river,silt,0.492890298,4,1,2.96
river,streambank,0.492620856,10,2,1.23
river,lough,0.492570162,5,1,2.84
river,bayou,0.492421567,5,1,3.14
river,freshet,0.491989613,7,2,1.29
river,resaca,0.489402711,6,3,1.64
river,drava,0.489270717,5,2,1.34
river,floodway,0.488830984,8,2,1.81
river,canyon,0.486538857,6,2,3.96
river,gandak,0.48619625,6,2,1.16
river,ravine,0.48558557,6,2,3.15
river,valency,0.485224336,7,3,1.83
river,caloosahatchee,0.484476447,14,4,1.54
river,aqueduct,0.484452933,8,3,2.93
river,dike,0.484261781,4,1,2.85
river,brahmaputra,0.483629853,11,4,2.15
river,nickajack,0.482241333,9,3,1.07
river,beels,0.480215341,5,1,1.07
river,paddleboat,0.480113357,10,3,1.28
river,tigris,0.480048865,6,2,2.77
river,sea,0.47745344,3,1,5.06
river,sutlej,0.477436066,6,2,1.88
river,raquette,0.477260768,8,2,1.31
river,ocean,0.477181405,5,2,4.7
river,putah,0.47631231,5,2,1.31
river,bridge,0.474853963,6,1,4.77
river,backwaters,0.473750532,10,3,2.42
river,gomati,0.473413289,6,3,1.11
river,portage,0.473399937,7,2,3
river,titicaca,0.472693831,8,4,2.2
river,bayshore,0.472338885,8,2,2.21
river,riparian,0.471479326,8,3,2.76
river,embanked,0.470575571,8,3,1.26
river,shallows,0.469250083,8,2,2.64
river,vltava,0.468897432,6,2,1.69
river,seine,0.465918601,5,1,3.17
river,resevoir,0.465696335,8,3,1.24
river,atchafalaya,0.4647533,11,4,1.9
river,embarras,0.462811202,8,3,1.54
river,tawi,0.461864084,4,2,1.81
river,mekong,0.461752385,6,2,2.83
river,bulrushes,0.461671978,9,3,1.56
